date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:42	4808/4808	---M--	200	added ('OK')	image/png	etag:%225e9aeaff-12c8%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/4.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/4.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:42	3708/3708	---M--	200	added ('OK')	image/png	etag:%225e9aeaff-e7c%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/5.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/5.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:42	4532/4532	---M--	200	added ('OK')	image/png	etag:%225e9aeb00-11b4%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/6.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/6.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:42	6358/6358	---M--	200	added ('OK')	image/png	etag:%225e9aeb00-18d6%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/7.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/7.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:42	6096/6096	---M--	200	added ('OK')	image/png	etag:%225e9aeb00-17d0%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/8.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/8.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:43	5315/5315	---M--	200	added ('OK')	image/png	etag:%225e9aeb00-14c3%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/9.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/9.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:43	13554/13554	---M--	200	added ('OK')	image/png	etag:%225e9aeafe-34f2%22	https://templates.envytheme.com/aronix/default/assets/img/partner-image/10.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/partner-image/10.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:44	289477/289477	---M--	200	added ('OK')	image/png	etag:%225e9aeabf-46ac5%22	https://templates.envytheme.com/aronix/default/assets/img/about-img1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/about-img1.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:44	243886/243886	---M--	200	added ('OK')	image/png	etag:%225e9aeac6-3b8ae%22	https://templates.envytheme.com/aronix/default/assets/img/why-choose-img1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/why-choose-img1.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:45	236387/236387	---M--	200	added ('OK')	image/png	etag:%225e9aeaf3-39b63%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/1.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:45	289477/289477	---M--	200	added ('OK')	image/png	etag:%225e9aeaf4-46ac5%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/3.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:45	262986/262986	---M--	200	added ('OK')	image/png	etag:%225e9aeaf3-4034a%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/2.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:45	292428/292428	---M--	200	added ('OK')	image/png	etag:%225e9aeaf4-4764c%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/4.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/4.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:45	202056/202056	---M--	200	added ('OK')	image/png	etag:%225e9aeaf6-31548%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/5.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/5.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:46	86730/86730	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb03-152ca%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/1.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:46	199876/199876	---M--	200	added ('OK')	image/png	etag:%225e9aeaf6-30cc4%22	https://templates.envytheme.com/aronix/default/assets/img/features-image/6.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/features-image/6.png	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:46	117847/117847	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb05-1cc57%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/2.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:47	113740/113740	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb05-1bc4c%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/3.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:47	77007/77007	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb07-12ccf%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/4.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:47	124395/124395	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb08-1e5eb%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/5.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:47	103560/103560	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb09-19488%22	https://templates.envytheme.com/aronix/default/assets/img/projects-image/6.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/projects-image/6.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	164721/164721	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb18-28371%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/1.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	218083/218083	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1e-353e3%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/2.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	8895/8895	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf1-22bf%22	https://templates.envytheme.com/aronix/default/assets/img/client-image/1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/client-image/1.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	143062/143062	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1e-22ed6%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/3.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	9630/9630	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf1-259e%22	https://templates.envytheme.com/aronix/default/assets/img/client-image/2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/client-image/2.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:48	13982/13982	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf1-369e%22	https://templates.envytheme.com/aronix/default/assets/img/client-image/3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/client-image/3.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:49	13701/13701	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf2-3585%22	https://templates.envytheme.com/aronix/default/assets/img/client-image/4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/client-image/4.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:49	9630/9630	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf2-259e%22	https://templates.envytheme.com/aronix/default/assets/img/client-image/5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/client-image/5.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:49	12024/12024	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-2ef8%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/1.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:49	10715/10715	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-29db%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/2.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:50	10940/10940	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-2abc%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/3.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:50	10478/10478	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-28ee%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/4.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:50	14084/14084	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-3704%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/5.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:50	11167/11167	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-2b9f%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/6.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/6.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:50	12758/12758	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-31d6%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/7.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/7.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:51	11620/11620	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf7-2d64%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/8.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/instagram-image/8.jpg	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:51	84361/84361	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac8-14989%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:51	21007/21007	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac9-520f%22	https://templates.envytheme.com/aronix/default/assets/js/popper.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/popper.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:51	58080/58080	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac6-e2e0%22	https://templates.envytheme.com/aronix/default/assets/js/bootstrap.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/bootstrap.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:52	6035/6035	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac7-1793%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.meanmenu.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.meanmenu.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:52	1843/1843	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac7-733%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.appear.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.appear.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:52	10264/10264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac9-2818%22	https://templates.envytheme.com/aronix/default/assets/js/odometer.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/odometer.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:52	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac9-ad3c%22	https://templates.envytheme.com/aronix/default/assets/js/owl.carousel.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/owl.carousel.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:53	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac7-4efb%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.magnific-popup.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:53	13282/13282	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac9-33e2%22	https://templates.envytheme.com/aronix/default/assets/js/parallax.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/parallax.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:53	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac8-b7e%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.nice-select.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.nice-select.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:53	8183/8183	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeaca-1ff7%22	https://templates.envytheme.com/aronix/default/assets/js/wow.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/wow.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:53	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac7-94d%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.ajaxchimp.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:54	6055/6055	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac7-17a7%22	https://templates.envytheme.com/aronix/default/assets/js/form-validator.min.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:54	2144/2144	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac6-860%22	https://templates.envytheme.com/aronix/default/assets/js/contact-form-script.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:54	13613/13613	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e9aeac9-352d%22	https://templates.envytheme.com/aronix/default/assets/js/main.js	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/js/main.js	(from https://templates.envytheme.com/aronix/default/index-4.html)
11:25:55	10410/10410	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeabc-28aa%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:55	10410/10410	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeabc-28aa%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot?	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticond41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:55	5612/5612	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeabd-15ec%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff2	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:55	6948/6948	---M--	200	added ('OK')	application/font-woff	etag:%225e9aeabd-1b24%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:56	10232/10232	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeabc-27f8%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.ttf	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:56	59374/59374	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeabd-e7ee%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.svg	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
11:25:56	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Oct%202020%2005:55:56%20GMT	https://templates.envytheme.com/aronix/default/assets/css/owl.video.play.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/aronix/default/assets/css/owl.carousel.min.css)
11:25:57	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeab6-1fb7c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:57	74768/74768	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab8-12410%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff2	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:57	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeab6-1fb7c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot?	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:57	87688/87688	---M--	200	added ('OK')	application/font-woff	etag:%225e9aeab8-15688%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:58	129612/129612	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab7-1fa4c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.ttf	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:58	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeab8-8654%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:58	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeab8-8654%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot?	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:58	698042/698042	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeab8-aa6ba%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:59	13552/13552	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab9-34f0%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff2	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:59	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%225e9aeab9-41a4%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:59	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab9-852c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.ttf	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:25:59	145254/145254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeab9-23766%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:00	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeaba-2d968%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:00	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeaba-2d968%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot?	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:00	74256/74256	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeabc-12210%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff2	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:00	96256/96256	---M--	200	added ('OK')	application/font-woff	etag:%225e9aeabb-17800%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:01	186444/186444	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeabc-2d84c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.ttf	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:01	209260/209260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e9aeab3-3316c%22	https://templates.envytheme.com/aronix/default/assets/fonts/boxicons.eot	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/boxicons.eot	(from https://templates.envytheme.com/aronix/default/assets/css/boxicons.min.css)
11:26:02	74712/74712	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab5-123d8%22	https://templates.envytheme.com/aronix/default/assets/fonts/boxicons.woff2	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/boxicons.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/boxicons.min.css)
11:26:02	821453/821453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeabb-c88cd%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
11:26:02	209168/209168	---M--	200	added ('OK')	application/font-woff	etag:%225e9aeab5-33110%22	https://templates.envytheme.com/aronix/default/assets/fonts/boxicons.woff	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/boxicons.woff	(from https://templates.envytheme.com/aronix/default/assets/css/boxicons.min.css)
